Source;Target;Type;Id;Label;Weight
CONCEPTUAL MODELLING;WEST AFRICA;Directed;202055;;1
DESERTIFICATION;EROSION;Directed;202056;;1
DESERTIFICATION;FARMING PRACTICE;Directed;202057;;1
DESERTIFICATION;GENDER;Directed;202058;;1
DESERTIFICATION;GEOGRAPHY (SOCIAL);Directed;202059;;1
DESERTIFICATION;INTEGRATED MODELLING;Directed;202061;;1
DESERTIFICATION;INTEGRATIVE APPROACH;Directed;202062;;1
DESERTIFICATION;LAND DEGRADATION;Directed;202063;;1
DESERTIFICATION;LAND USE;Directed;202064;;1
DESERTIFICATION;LANDCOVER;Directed;202065;;1
DESERTIFICATION;LANDSCAPE;Directed;202066;;1
DESERTIFICATION;MAGHREB;Directed;202067;;1
DESERTIFICATION;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202069;;1
DESERTIFICATION;RISK ASSESSMENT;Directed;202072;;1
DESERTIFICATION;RURAL ZONE;Directed;202073;;1
DESERTIFICATION;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202075;;1
DESERTIFICATION;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202076;;1
DESERTIFICATION;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202077;;1
DESERTIFICATION;SOCIO-ECOLOGICAL SCENARIOS;Directed;202078;;1
DESERTIFICATION;SOUTHERN MEDITERRANEAN;Directed;202079;;1
DESERTIFICATION;SPATIAL DYNAMICS;Directed;202080;;1
DESERTIFICATION;SYSTEMS SCIENCE;Directed;202081;;1
DESERTIFICATION;TERRITORY;Directed;202082;;1
DESERTIFICATION;TOURISM DEVELOPMENT;Directed;202083;;1
EROSION;FARMING PRACTICE;Directed;202086;;1
EROSION;GENDER;Directed;202087;;1
EROSION;GEOGRAPHY (SOCIAL);Directed;202088;;1
EROSION;INFORMATION SYSTEM;Directed;202089;;1
EROSION;INTEGRATED MODELLING;Directed;202090;;1
EROSION;INTEGRATIVE APPROACH;Directed;202091;;1
EROSION;LAND DEGRADATION;Directed;202092;;1
EROSION;LAND USE;Directed;202093;;1
EROSION;LANDCOVER;Directed;202094;;1
EROSION;LANDSCAPE;Directed;202095;;1
EROSION;MAGHREB;Directed;202096;;1
EROSION;MODELLING;Directed;202097;;1
EROSION;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202098;;1
EROSION;MULTIDISCIPLINARY;Directed;202099;;1
EROSION;OBSERVATORY;Directed;202100;;1
EROSION;RISK ASSESSMENT;Directed;202101;;1
EROSION;RURAL ZONE;Directed;202102;;1
EROSION;SAHEL;Directed;202103;;1
EROSION;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202104;;1
EROSION;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202105;;1
EROSION;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202106;;1
EROSION;SOCIO-ECOLOGICAL SCENARIOS;Directed;202107;;1
EROSION;SOUTHERN MEDITERRANEAN;Directed;202108;;1
EROSION;SPATIAL DYNAMICS;Directed;202109;;1
EROSION;SYSTEMS SCIENCE;Directed;202110;;1
EROSION;TERRITORY;Directed;202111;;1
EROSION;TOURISM DEVELOPMENT;Directed;202112;;1
EROSION;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202113;;1
EROSION;WEST AFRICA;Directed;202114;;1
FARMING PRACTICE;GENDER;Directed;202115;;1
FARMING PRACTICE;GEOGRAPHY (SOCIAL);Directed;202116;;1
FARMING PRACTICE;INFORMATION SYSTEM;Directed;202117;;1
FARMING PRACTICE;INTEGRATED MODELLING;Directed;202118;;1
FARMING PRACTICE;INTEGRATIVE APPROACH;Directed;202119;;1
FARMING PRACTICE;LAND DEGRADATION;Directed;202120;;1
FARMING PRACTICE;LAND USE;Directed;202121;;1
FARMING PRACTICE;LANDCOVER;Directed;202122;;1
FARMING PRACTICE;LANDSCAPE;Directed;202123;;1
FARMING PRACTICE;MAGHREB;Directed;202124;;1
FARMING PRACTICE;MODELLING;Directed;202125;;1
FARMING PRACTICE;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202126;;1
FARMING PRACTICE;MULTIDISCIPLINARY;Directed;202127;;1
FARMING PRACTICE;OBSERVATORY;Directed;202128;;1
FARMING PRACTICE;RISK ASSESSMENT;Directed;202129;;1
FARMING PRACTICE;RURAL ZONE;Directed;202130;;1
FARMING PRACTICE;SAHEL;Directed;202131;;1
FARMING PRACTICE;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202132;;1
FARMING PRACTICE;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202133;;1
FARMING PRACTICE;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202134;;1
FARMING PRACTICE;SOCIO-ECOLOGICAL SCENARIOS;Directed;202135;;1
FARMING PRACTICE;SOUTHERN MEDITERRANEAN;Directed;202136;;1
FARMING PRACTICE;SPATIAL DYNAMICS;Directed;202137;;1
FARMING PRACTICE;SYSTEMS SCIENCE;Directed;202138;;1
FARMING PRACTICE;TERRITORY;Directed;202139;;1
FARMING PRACTICE;TOURISM DEVELOPMENT;Directed;202140;;1
FARMING PRACTICE;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202141;;1
FARMING PRACTICE;WEST AFRICA;Directed;202142;;1
GENDER;GEOGRAPHY (SOCIAL);Directed;202143;;1
GENDER;INFORMATION SYSTEM;Directed;202144;;1
GENDER;INTEGRATED MODELLING;Directed;202145;;1
GENDER;INTEGRATIVE APPROACH;Directed;202146;;1
GENDER;LAND DEGRADATION;Directed;202147;;1
GENDER;LAND USE;Directed;202148;;1
GENDER;LANDCOVER;Directed;202149;;1
GENDER;LANDSCAPE;Directed;202150;;1
GENDER;MAGHREB;Directed;202151;;1
GENDER;MODELLING;Directed;202152;;1
GENDER;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202153;;1
GENDER;MULTIDISCIPLINARY;Directed;202154;;1
GENDER;OBSERVATORY;Directed;202155;;1
GENDER;RISK ASSESSMENT;Directed;202156;;1
GENDER;RURAL ZONE;Directed;202157;;1
GENDER;SAHEL;Directed;202158;;1
GENDER;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202159;;1
GENDER;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202160;;1
GENDER;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202161;;1
GENDER;SOCIO-ECOLOGICAL SCENARIOS;Directed;202162;;1
GENDER;SOUTHERN MEDITERRANEAN;Directed;202163;;1
GENDER;SPATIAL DYNAMICS;Directed;202164;;1
GENDER;SYSTEMS SCIENCE;Directed;202165;;1
GENDER;TERRITORY;Directed;202166;;1
GENDER;TOURISM DEVELOPMENT;Directed;202167;;1
GENDER;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202168;;1
GENDER;WEST AFRICA;Directed;202169;;1
GEOGRAPHY (SOCIAL);INFORMATION SYSTEM;Directed;202170;;1
GEOGRAPHY (SOCIAL);INTEGRATED MODELLING;Directed;202171;;1
GEOGRAPHY (SOCIAL);INTEGRATIVE APPROACH;Directed;202172;;1
GEOGRAPHY (SOCIAL);LAND DEGRADATION;Directed;202173;;1
GEOGRAPHY (SOCIAL);LAND USE;Directed;202174;;1
GEOGRAPHY (SOCIAL);LANDCOVER;Directed;202175;;1
GEOGRAPHY (SOCIAL);LANDSCAPE;Directed;202176;;1
GEOGRAPHY (SOCIAL);MAGHREB;Directed;202177;;1
GEOGRAPHY (SOCIAL);MODELLING;Directed;202178;;1
GEOGRAPHY (SOCIAL);MONITORING (SOCIO-ENVIRONMENTAL);Directed;202179;;1
GEOGRAPHY (SOCIAL);MULTIDISCIPLINARY;Directed;202180;;1
GEOGRAPHY (SOCIAL);OBSERVATORY;Directed;202181;;1
GEOGRAPHY (SOCIAL);RISK ASSESSMENT;Directed;202182;;1
GEOGRAPHY (SOCIAL);RURAL ZONE;Directed;202183;;1
GEOGRAPHY (SOCIAL);SAHEL;Directed;202184;;1
GEOGRAPHY (SOCIAL);SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202185;;1
GEOGRAPHY (SOCIAL);SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202186;;1
GEOGRAPHY (SOCIAL);SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202187;;1
GEOGRAPHY (SOCIAL);SOCIO-ECOLOGICAL SCENARIOS;Directed;202188;;1
GEOGRAPHY (SOCIAL);SOUTHERN MEDITERRANEAN;Directed;202189;;1
GEOGRAPHY (SOCIAL);SPATIAL DYNAMICS;Directed;202190;;1
GEOGRAPHY (SOCIAL);SYSTEMS SCIENCE;Directed;202191;;1
GEOGRAPHY (SOCIAL);TERRITORY;Directed;202192;;1
GEOGRAPHY (SOCIAL);TOURISM DEVELOPMENT;Directed;202193;;1
GEOGRAPHY (SOCIAL);UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202194;;1
GEOGRAPHY (SOCIAL);WEST AFRICA;Directed;202195;;1
INFORMATION SYSTEM;INTEGRATED MODELLING;Directed;202196;;1
INFORMATION SYSTEM;INTEGRATIVE APPROACH;Directed;202197;;1
INFORMATION SYSTEM;LAND DEGRADATION;Directed;202198;;1
INFORMATION SYSTEM;LAND USE;Directed;202199;;1
INFORMATION SYSTEM;LANDCOVER;Directed;202200;;1
INFORMATION SYSTEM;LANDSCAPE;Directed;202201;;1
INFORMATION SYSTEM;MAGHREB;Directed;202202;;1
INFORMATION SYSTEM;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202204;;1
INFORMATION SYSTEM;RISK ASSESSMENT;Directed;202207;;1
INFORMATION SYSTEM;RURAL ZONE;Directed;202208;;1
INFORMATION SYSTEM;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202210;;1
INFORMATION SYSTEM;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202212;;1
INFORMATION SYSTEM;SOCIO-ECOLOGICAL SCENARIOS;Directed;202213;;1
INFORMATION SYSTEM;SOUTHERN MEDITERRANEAN;Directed;202214;;1
INFORMATION SYSTEM;SYSTEMS SCIENCE;Directed;202216;;1
INFORMATION SYSTEM;TOURISM DEVELOPMENT;Directed;202218;;1
INTEGRATED MODELLING;INTEGRATIVE APPROACH;Directed;202221;;1
INTEGRATED MODELLING;LAND DEGRADATION;Directed;202222;;1
INTEGRATED MODELLING;LAND USE;Directed;202223;;1
INTEGRATED MODELLING;LANDCOVER;Directed;202224;;1
INTEGRATED MODELLING;LANDSCAPE;Directed;202225;;1
INTEGRATED MODELLING;MAGHREB;Directed;202226;;1
INTEGRATED MODELLING;MODELLING;Directed;202227;;1
INTEGRATED MODELLING;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202228;;1
INTEGRATED MODELLING;MULTIDISCIPLINARY;Directed;202229;;1
INTEGRATED MODELLING;OBSERVATORY;Directed;202230;;1
INTEGRATED MODELLING;RISK ASSESSMENT;Directed;202231;;1
INTEGRATED MODELLING;RURAL ZONE;Directed;202232;;1
INTEGRATED MODELLING;SAHEL;Directed;202233;;1
INTEGRATED MODELLING;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202234;;1
INTEGRATED MODELLING;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202235;;1
INTEGRATED MODELLING;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202236;;1
INTEGRATED MODELLING;SOCIO-ECOLOGICAL SCENARIOS;Directed;202237;;1
INTEGRATED MODELLING;SOUTHERN MEDITERRANEAN;Directed;202238;;1
INTEGRATED MODELLING;SPATIAL DYNAMICS;Directed;202239;;1
INTEGRATED MODELLING;SYSTEMS SCIENCE;Directed;202240;;1
INTEGRATED MODELLING;TERRITORY;Directed;202241;;1
INTEGRATED MODELLING;TOURISM DEVELOPMENT;Directed;202242;;1
INTEGRATED MODELLING;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202243;;1
INTEGRATED MODELLING;WEST AFRICA;Directed;202244;;1
INTEGRATIVE APPROACH;LAND DEGRADATION;Directed;202245;;1
INTEGRATIVE APPROACH;LANDCOVER;Directed;202247;;1
INTEGRATIVE APPROACH;MAGHREB;Directed;202249;;1
INTEGRATIVE APPROACH;MODELLING;Directed;202250;;2
INTEGRATIVE APPROACH;RISK ASSESSMENT;Directed;202254;;2
INTEGRATIVE APPROACH;RURAL ZONE;Directed;202255;;1
INTEGRATIVE APPROACH;SAHEL;Directed;202256;;1
INTEGRATIVE APPROACH;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202257;;1
INTEGRATIVE APPROACH;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202258;;1
INTEGRATIVE APPROACH;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202259;;1
INTEGRATIVE APPROACH;SOCIO-ECOLOGICAL SCENARIOS;Directed;202260;;1
INTEGRATIVE APPROACH;SOUTHERN MEDITERRANEAN;Directed;202261;;1
INTEGRATIVE APPROACH;SPATIAL DYNAMICS;Directed;202262;;1
INTEGRATIVE APPROACH;SYSTEMS SCIENCE;Directed;202263;;1
INTEGRATIVE APPROACH;TERRITORY;Directed;202264;;1
INTEGRATIVE APPROACH;TOURISM DEVELOPMENT;Directed;202265;;1
INTEGRATIVE APPROACH;WEST AFRICA;Directed;202267;;1
LAND DEGRADATION;LAND USE;Directed;202268;;1
LAND DEGRADATION;LANDCOVER;Directed;202269;;1
LAND DEGRADATION;LANDSCAPE;Directed;202270;;1
LAND DEGRADATION;MAGHREB;Directed;202271;;1
LAND DEGRADATION;MODELLING;Directed;202272;;1
LAND DEGRADATION;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202273;;1
LAND DEGRADATION;MULTIDISCIPLINARY;Directed;202274;;1
LAND DEGRADATION;OBSERVATORY;Directed;202275;;1
LAND DEGRADATION;RISK ASSESSMENT;Directed;202276;;1
LAND DEGRADATION;RURAL ZONE;Directed;202277;;1
LAND DEGRADATION;SAHEL;Directed;202278;;1
LAND DEGRADATION;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202279;;1
LAND DEGRADATION;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202280;;1
LAND DEGRADATION;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202281;;1
LAND DEGRADATION;SOCIO-ECOLOGICAL SCENARIOS;Directed;202282;;1
LAND DEGRADATION;SOUTHERN MEDITERRANEAN;Directed;202283;;1
LAND DEGRADATION;SPATIAL DYNAMICS;Directed;202284;;1
LAND DEGRADATION;SYSTEMS SCIENCE;Directed;202285;;1
LAND DEGRADATION;TERRITORY;Directed;202286;;1
LAND DEGRADATION;TOURISM DEVELOPMENT;Directed;202287;;1
LAND DEGRADATION;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202288;;1
LAND DEGRADATION;WEST AFRICA;Directed;202289;;1
LAND USE;LANDCOVER;Directed;202290;;1
LAND USE;MAGHREB;Directed;202292;;1
LAND USE;MODELLING;Directed;202293;;1
LAND USE;RISK ASSESSMENT;Directed;202297;;1
LAND USE;RURAL ZONE;Directed;202298;;1
LAND USE;SAHEL;Directed;202299;;1
LAND USE;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202300;;1
LAND USE;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202301;;1
LAND USE;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202302;;1
LAND USE;SOCIO-ECOLOGICAL SCENARIOS;Directed;202303;;1
LAND USE;SOUTHERN MEDITERRANEAN;Directed;202304;;1
LAND USE;SPATIAL DYNAMICS;Directed;202305;;1
LAND USE;SYSTEMS SCIENCE;Directed;202306;;1
LAND USE;TERRITORY;Directed;202307;;1
LAND USE;TOURISM DEVELOPMENT;Directed;202308;;1
LAND USE;WEST AFRICA;Directed;202310;;1
LANDCOVER;LANDSCAPE;Directed;202311;;1
LANDCOVER;MAGHREB;Directed;202312;;1
LANDCOVER;MODELLING;Directed;202313;;1
LANDCOVER;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202314;;1
LANDCOVER;MULTIDISCIPLINARY;Directed;202315;;1
LANDCOVER;OBSERVATORY;Directed;202316;;1
LANDCOVER;RISK ASSESSMENT;Directed;202317;;1
LANDCOVER;RURAL ZONE;Directed;202318;;1
LANDCOVER;SAHEL;Directed;202319;;1
LANDCOVER;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202320;;1
LANDCOVER;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202321;;1
LANDCOVER;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202322;;1
LANDCOVER;SOCIO-ECOLOGICAL SCENARIOS;Directed;202323;;1
LANDCOVER;SOUTHERN MEDITERRANEAN;Directed;202324;;1
LANDCOVER;SPATIAL DYNAMICS;Directed;202325;;1
LANDCOVER;SYSTEMS SCIENCE;Directed;202326;;1
LANDCOVER;TERRITORY;Directed;202327;;1
LANDCOVER;TOURISM DEVELOPMENT;Directed;202328;;1
LANDCOVER;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202329;;1
LANDCOVER;WEST AFRICA;Directed;202330;;1
LANDSCAPE;MAGHREB;Directed;202331;;1
LANDSCAPE;RISK ASSESSMENT;Directed;202336;;1
LANDSCAPE;RURAL ZONE;Directed;202337;;1
LANDSCAPE;SAHEL;Directed;202338;;1
LANDSCAPE;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202339;;1
LANDSCAPE;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202340;;1
LANDSCAPE;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202341;;1
LANDSCAPE;SOCIO-ECOLOGICAL SCENARIOS;Directed;202342;;1
LANDSCAPE;SOUTHERN MEDITERRANEAN;Directed;202343;;1
LANDSCAPE;SYSTEMS SCIENCE;Directed;202345;;1
LANDSCAPE;TERRITORY;Directed;202346;;1
LANDSCAPE;TOURISM DEVELOPMENT;Directed;202347;;1
LANDSCAPE;WEST AFRICA;Directed;202349;;1
MAGHREB;MODELLING;Directed;202350;;1
MAGHREB;MONITORING (SOCIO-ENVIRONMENTAL);Directed;202351;;1
MAGHREB;MULTIDISCIPLINARY;Directed;202352;;1
MAGHREB;OBSERVATORY;Directed;202353;;1
MAGHREB;RISK ASSESSMENT;Directed;202354;;1
MAGHREB;RURAL ZONE;Directed;202355;;1
MAGHREB;SAHEL;Directed;202356;;1
MAGHREB;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202357;;1
MAGHREB;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202358;;1
MAGHREB;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202359;;1
MAGHREB;SOCIO-ECOLOGICAL SCENARIOS;Directed;202360;;1
MAGHREB;SOUTHERN MEDITERRANEAN;Directed;202361;;1
MAGHREB;SPATIAL DYNAMICS;Directed;202362;;1
MAGHREB;SYSTEMS SCIENCE;Directed;202363;;1
MAGHREB;TERRITORY;Directed;202364;;1
MAGHREB;TOURISM DEVELOPMENT;Directed;202365;;1
MAGHREB;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202366;;1
MAGHREB;WEST AFRICA;Directed;202367;;1
MODELLING;RURAL ZONE;Directed;202372;;1
MODELLING;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202374;;1
MODELLING;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202376;;1
MODELLING;SOCIO-ECOLOGICAL SCENARIOS;Directed;202377;;1
MODELLING;SOUTHERN MEDITERRANEAN;Directed;202378;;1
MODELLING;SYSTEMS SCIENCE;Directed;202380;;1
MODELLING;TOURISM DEVELOPMENT;Directed;202382;;1
MONITORING (SOCIO-ENVIRONMENTAL);RISK ASSESSMENT;Directed;202387;;1
MONITORING (SOCIO-ENVIRONMENTAL);RURAL ZONE;Directed;202388;;1
MONITORING (SOCIO-ENVIRONMENTAL);SAHEL;Directed;202389;;1
MONITORING (SOCIO-ENVIRONMENTAL);SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202390;;1
MONITORING (SOCIO-ENVIRONMENTAL);SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202392;;1
MONITORING (SOCIO-ENVIRONMENTAL);SOCIO-ECOLOGICAL SCENARIOS;Directed;202393;;1
MONITORING (SOCIO-ENVIRONMENTAL);SOUTHERN MEDITERRANEAN;Directed;202394;;1
MONITORING (SOCIO-ENVIRONMENTAL);SPATIAL DYNAMICS;Directed;202395;;1
MONITORING (SOCIO-ENVIRONMENTAL);SYSTEMS SCIENCE;Directed;202396;;1
MONITORING (SOCIO-ENVIRONMENTAL);TERRITORY;Directed;202397;;1
MONITORING (SOCIO-ENVIRONMENTAL);TOURISM DEVELOPMENT;Directed;202398;;1
MONITORING (SOCIO-ENVIRONMENTAL);WEST AFRICA;Directed;202400;;1
MULTIDISCIPLINARY;RURAL ZONE;Directed;202403;;1
MULTIDISCIPLINARY;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202405;;1
MULTIDISCIPLINARY;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202407;;1
MULTIDISCIPLINARY;SOCIO-ECOLOGICAL SCENARIOS;Directed;202408;;1
MULTIDISCIPLINARY;SOUTHERN MEDITERRANEAN;Directed;202409;;1
MULTIDISCIPLINARY;SYSTEMS SCIENCE;Directed;202411;;1
MULTIDISCIPLINARY;TOURISM DEVELOPMENT;Directed;202413;;1
OBSERVATORY;RISK ASSESSMENT;Directed;202416;;2
OBSERVATORY;RURAL ZONE;Directed;202417;;1
OBSERVATORY;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202419;;1
OBSERVATORY;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202421;;1
OBSERVATORY;SOCIO-ECOLOGICAL SCENARIOS;Directed;202422;;1
OBSERVATORY;SOUTHERN MEDITERRANEAN;Directed;202423;;1
OBSERVATORY;SYSTEMS SCIENCE;Directed;202425;;1
OBSERVATORY;TOURISM DEVELOPMENT;Directed;202427;;1
RISK ASSESSMENT;RURAL ZONE;Directed;202430;;1
RISK ASSESSMENT;SAHEL;Directed;202431;;1
RISK ASSESSMENT;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202432;;1
RISK ASSESSMENT;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202433;;1
RISK ASSESSMENT;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202434;;1
RISK ASSESSMENT;SOCIO-ECOLOGICAL SCENARIOS;Directed;202435;;1
RISK ASSESSMENT;SOUTHERN MEDITERRANEAN;Directed;202436;;1
RISK ASSESSMENT;SPATIAL DYNAMICS;Directed;202437;;1
RISK ASSESSMENT;SYSTEMS SCIENCE;Directed;202438;;1
RISK ASSESSMENT;TERRITORY;Directed;202439;;1
RISK ASSESSMENT;TOURISM DEVELOPMENT;Directed;202440;;1
RISK ASSESSMENT;WEST AFRICA;Directed;202442;;1
RURAL ZONE;SAHEL;Directed;202443;;1
RURAL ZONE;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202444;;1
RURAL ZONE;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202445;;1
RURAL ZONE;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202446;;1
RURAL ZONE;SOCIO-ECOLOGICAL SCENARIOS;Directed;202447;;1
RURAL ZONE;SOUTHERN MEDITERRANEAN;Directed;202448;;1
RURAL ZONE;SPATIAL DYNAMICS;Directed;202449;;1
RURAL ZONE;SYSTEMS SCIENCE;Directed;202450;;1
RURAL ZONE;TERRITORY;Directed;202451;;1
RURAL ZONE;TOURISM DEVELOPMENT;Directed;202452;;1
RURAL ZONE;UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202453;;1
RURAL ZONE;WEST AFRICA;Directed;202454;;1
SAHEL;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);Directed;202455;;1
SAHEL;SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202456;;1
SAHEL;SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202457;;1
SAHEL;SOCIO-ECOLOGICAL SCENARIOS;Directed;202458;;1
SAHEL;SOUTHERN MEDITERRANEAN;Directed;202459;;1
SAHEL;SPATIAL DYNAMICS;Directed;202460;;1
SAHEL;SYSTEMS SCIENCE;Directed;202461;;1
SAHEL;TERRITORY;Directed;202462;;1
SAHEL;TOURISM DEVELOPMENT;Directed;202463;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);Directed;202466;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202467;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SOCIO-ECOLOGICAL SCENARIOS;Directed;202468;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SOUTHERN MEDITERRANEAN;Directed;202469;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SPATIAL DYNAMICS;Directed;202470;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SYSTEMS SCIENCE;Directed;202471;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);TERRITORY;Directed;202472;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);TOURISM DEVELOPMENT;Directed;202473;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);UMR ESPACE-DEV (SPACE FOR DEVEL.);Directed;202474;;1
SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);WEST AFRICA;Directed;202475;;1
SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);Directed;202476;;1
SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);SOCIO-ECOLOGICAL SCENARIOS;Directed;202477;;1
SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);SOUTHERN MEDITERRANEAN;Directed;202478;;1
SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);SYSTEMS SCIENCE;Directed;202480;;1
SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);TOURISM DEVELOPMENT;Directed;202482;;1
SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);WEST AFRICA;Directed;202484;;1
SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);SOCIO-ECOLOGICAL SCENARIOS;Directed;202485;;1
SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);SOUTHERN MEDITERRANEAN;Directed;202486;;1
SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);SPATIAL DYNAMICS;Directed;202487;;1
SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);SYSTEMS SCIENCE;Directed;202488;;1
