[[[[[[[Jean-Claude BADER]]]]]]];CAPACITY BUILDING;COMPARATIVE APPROACH;DAM (HYDROLOGY);DATA (HYDROLOGY);DATA (MISSING DATA);DATA ANALYSIS;DATA CLEANING;DATA COLLECTION;DATA CONSERVATION;DATA MANAGEMENT;DATA PREPROCESSING;DATA PROCESSING;DATABASE MANAGEMENT SYSTEM (DBMS);DECISION SUPPORT TOOL;DYNAMICAL SYSTEM;EXPERIMENTAL DEVICE;EXPERTISE (ENGINEERING);EXPERTISE (SCIENTIFIC);FLOOD (FR: INONDATION);FORECASTING;HYDROLOGICAL BASIN;HYDROLOGICAL MONITORING SYSTEM;HYDROLOGY;HYDROMETRY;HYDROSYSTEM;INNER NIGER DELTA;LAKE CHAD;MALI;MODEL (FLOW PROPAGATION);MODEL (AUTOREGRESSIVE);MODEL (MATHEMATICAL);MODEL (OPERATIONAL);MODELLING;MODELLING (CALIBRATION);MODELLING (HYDRODYNAMICS);MODELLING (HYDROLOGICAL);MODELLING (MATHEMATICAL);MODELLING (PREDICTIVE);MONITORING (HYDROLOGY);MONITORING NETWORK;NATURAL RESOURCE MANAGEMENT;NIGER RIVER;OPERATIONAL RESEARCH;PRECIPITATION;RAINFALL;RIVER;SAHEL;SDG 04 (SUST. DEVEL. GOAL - EDUCATION);SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);SDG 07 (SUST. DEVEL. GOAL - ENERGY);SENEGAL;SENEGAL RIVER;SIMULATION;SIMULATION (WATER FLOW);SOFTWARE ENGINEERING;STREAM GAUGE (FR: LIMNIGRAPHE);SURFACE RUNOFF (FR: RUISSELLEMENT);TOGO;UMR G-EAU (WATER MANAGEMENT, ACTORS, TERRITORIES);WATER MANAGEMENT;WATER POLICY;WATER RESOURCES;WATERSHED (FR: BASSIN VERSANT);WEST AFRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Pierre LEBELLEGARD (retired)]]]]]]];CARTOGRAPHY AND MAPPING;COMPUTER SCIENCE;DATA CODING;DATA COMMUNICATION NETWORK;DATA MANAGEMENT;DEVELOPMENT (SOFTWARE);EARTHQUAKE ALERT;EDUCATION;PEDAGOGY;EXPERIMENTAL VALIDATION;EXTREME EVENT;FIJI ISLANDS;FORECASTING;FRENCH POLYNESIA;GEODESY;GEODYNAMICS;GEOLOGY;GEOPHYSICS;GEOSCIENCE;MODELLING (VALIDATION);MONITORING (ENVIRONMENTAL);NATURAL HAZARD;NEW CALEDONIA;PAPUA NEW GUINEA;RISK (ENVIRONMENTAL);RISK (SEISMIC/TELLURIC);RISK ASSESSMENT;SAMOA;SDG 03 (SUST. DEVEL. GOAL - HEALTHY LIVES AND WELL-BEING);SDG 04 (SUST. DEVEL. GOAL - EDUCATION);SDG 13 (SUST. DEVEL. GOAL - CLIMATE);SEISMIC HAZARD;SEISMOLOGICAL NETWORK;SEISMOLOGICAL STATION;SEISMOLOGY;SOLOMON ISLANDS;SOUTH PACIFIC ISLANDS;SOUTH WESTERN TROPICAL PACIFIC OCEAN;TONGA;TRAINING (FR: FORMATION);TSUNAMI;UMR GEOAZUR (MULTIDISC. ENVIRON. GEOSC.);VANUATU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Laurence FLEURY]]]]]]];CLIMATE-SOCIETY INTERACTION;CLIMATOLOGY;DATA (DEMOGRAPHY);DATA (ENVIRONMENTAL, SOCIO-ECOLOGICAL);DATA (HEALTHCARE);DATA (MULTISOURCE);DATA (PERSONAL);DATA CITATION;DATA COLLECTION;DATA CURATION;DATA DISSEMINATION;DATA INFRASTRUCTURE;DATA INTEROPERABILITY;DATA MANAGEMENT;DATA PROCESSING;DATA QUALITY ASSESSMENT;DATA SCIENCE;DATABASE ENGINEERING;DATABASE MANAGEMENT SYSTEM (DBMS);DIFFERENTIAL EQUATION;DYNAMICAL SYSTEM;FAIR (FIND, ACCESS, INTEROPERATE, REUSE) DATA;HDSS (HEALTH AND DEMOGRAPHIC SURVEILLANCE SYSTEM);INFORMATION SYSTEM;METADATA;MODEL (NUMERICAL);MODELLING (HYDRODYNAMICS);MONITORING (ENVIRONMENTAL);MONITORING (HEALTH);MONITORING (SOCIO-ENVIRONMENTAL);MONSOON (WEST AFRICAN);MULTIDISCIPLINARY;OBSERVATORY;OCEAN CIRCULATION;OCEANOGRAPHY (PHYSICAL);OPEN DATA;OPERATIONAL RESEARCH;POPULARIZATION (FR: VULGARISATION);SDG 03 (SUST. DEVEL. GOAL - HEALTH AND WELL-BEING);SDG 04 (SUST. DEVEL. GOAL - EDUCATION);SDG 14 (SUST. DEVEL. GOAL - OCEANS);SENEGAL;SOCIO-ECOSYSTEM;SURVEY (DESIGN);THERMOHALINE CIRCULATION (OCEANOGR.);TRAINING (FR: FORMATION);UMR LPED (LAB. POP. ENVIRON. DEVEL.);WEB PORTAL DEVEL.;WEST AFRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Jean-Christophe POUSSIN (retired)]]]]]]];ADAPTIVE MANAGEMENT;AGRICULTURE;AGRO-HYDROLOGICAL MODEL;AGRO-SYSTEM;AGRONOMY;BURKINA-FASO;COMPANION MODELLING;ENVIRONMENTAL IMPACT ASSESMENT;ENVIRONMENTAL MONITORING;HYDRO-SYSTEM;HYDROLOGICAL BASIN;INTEGRATED MODELLING;INTEGRATIVE APPROACH;MODELLING;MULTI-SCALE (SPATIAL);MULTIDISCIPLINARY;NUMERICAL MODEL;OPERATIONAL MODEL;RIVER;SAHEL;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);SENEGAL;SIMULATION;SOCIO-ECOLOGICAL SCENARIOS;SPATIAL AGRO-HYDROLOGY;UMR G-EAU (WATER MANAGEMENT, ACTORS, TERRITORIES);WATER MANAGEMENT;WATER RESOURCES;WATERSHED;WEST AFRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Pierre MORAND]]]]]]];ADAPTIVE MANAGEMENT;ARTISANAL FISHERY;ATLANTIC OCEAN;BIOSTATISTICS;CLIMATE CHANGE IMPACTS;DATA (COLLECTION);DATA PROCESSING;DELTA;FISHERIES MANAGEMENT;FISHERIES SCIENCE (FR: HALIEUTIQUE);FISHERMEN COMMUNITIES;FISHING HOUSEHOLDS;GLOBAL CHANGE IMPACT;INFORMATION SYSTEM;INNER NIGER DELTA;INTEGRATIVE APPROACH;IVORY COAST;MALI;MARINE PROTECTED AREA (MPA);MODELLING;MODELLING (STATISTICAL);MONITORING (SOCIO-ENVIRONMENTAL);MONITORING (STATISTICAL);MULTI-SCALE (TEMPORAL AND FUNCTIONAL);NIGER RIVER;OBSERVATORY;POPULATION DYNAMICS;RENEWABLE RESOURCES;RESOURCE USE;RFMO (REGIONAL FISHERIES MANAGEMENT ORGANISATION);SDG 01 (SUST. DEVEL. GOAL - POVERTY);SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SDG 16 (SUST. DEVEL. GOAL - SOCIETY);SENEGAL;SOCIO-ECOLOGICAL SCENARIOS;SOUTH-EAST ASIA;SURVEY (DESIGN);UMI RÉSILIENCES;VULNERABILITY;WEST AFRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Maud LOIREAU]]]]]]];AGRICULTURE;AGRO-ECOLOGY;AGRO-FORESTRY;AGRO-SYSTEM;ARID ZONE;CIRCUM-SAHARA;CLIMATE CHANGE IMPACTS;COMPLEX SYSTEM;CONCEPTUAL MODELLING;DESERTIFICATION;EROSION;FARMING PRACTICE;GENDER;GEOGRAPHY (SOCIAL);INFORMATION SYSTEM;INTEGRATED MODELLING;INTEGRATIVE APPROACH;LAND DEGRADATION;LAND USE;LANDCOVER;LANDSCAPE;MAGHREB;MODELLING;MONITORING (SOCIO-ENVIRONMENTAL);MULTIDISCIPLINARY;OBSERVATORY;RISK ASSESSMENT;RURAL ZONE;SAHEL;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SDG 10 (SUST. DEVEL. GOAL - WORLD EQUITY);SDG 15 (SUST. DEVEL. GOAL - CONTINENTAL ECOSYSTEMS);SOCIO-ECOLOGICAL SCENARIOS;SOUTHERN MEDITERRANEAN;SPATIAL DYNAMICS;SYSTEMS SCIENCE;TERRITORY;TOURISM DEVELOPMENT;UMR ESPACE-DEV (SPACE FOR DEVEL.);WEST AFRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Andrew OGILVIE]]]]]]];AGRICULTURE;AGRO-HYDROLOGICAL MODEL;AGRO-SYSTEM;ARID/SEMI-ARID ZONE;DAM (AGRICULTURAL RESERVOIR);DATA ASSIMILATION;HYDROLOGICAL BASIN;HYDROLOGICAL MONITORING SYSTEM;HYDROLOGY;HYDROSYSTEM;IMAGE PROCESSING;INTEGRATIVE APPROACH;LAND USE;MODEL COUPLING;MODELLING;MONITORING (SOCIO-ENVIRONMENTAL);MULTI-SCALE (SPATIAL);MULTI-SCALE (TEMPORAL AND FUNCTIONAL);MULTI-SPECTRAL IMAGE;NIGER RIVER;NUMERICAL MODEL;OBSERVATORY;REMOTE SENSING;RESOURCE USE;RIVER;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);SENEGAL;SENEGAL RIVER;TUNISIA;UMR G-EAU (WATER MANAGEMENT, ACTORS, TERRITORIES);WATER MANAGEMENT;WATER RESOURCES;WETLAND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Nils POULICARD]]]]]]];AGRO-ECOLOGY;BAYESIAN MODEL;BIOINFORMATICS;DNA SEQUENCING;ECOLOGY (NICHE);GENOMICS;INTEGRATIVE APPROACH;METAGENOMICS;MICROBIOLOGY;MICROBIOME;MODELLING;MULTIDISCIPLINARY;NGS (NEXT GENERATION SEQUENCING);PHYLOGENY;PLANT-PATHOGEN COEVOLUTION;POPULATION GENETICS;RESISTANCE GENE;RICE YELLOW MOTTLE VIRUS (RYMV);SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);UMR IPME (PLANT-MICROORG.-ENV. INTERACT.);VIROLOGY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[François MOLLE]]]]]]];AGRO-HYDROLOGICAL MODEL;ARID ZONE;COMPARATIVE APPROACH;DELTA;DESERTIFICATION;GIS (GEOGR. INFOR. SYST.);GOVERNANCE;GROUNDWATER;HYDROLOGY;HYDROSYSTEM;IRRIGATION;MAGHREB;MEKONG RIVER;MIDDLE EAST;MODELLING;MODELLING (INTEGRATED);MODELLING (INTERDISCIPLINARY);MULTI-SCALE (SPATIAL);MULTI-SCALE (TEMPORAL AND FUNCTIONAL);MULTIDISCIPLINARY;NILE RIVER;NORDESTE (BRAZIL);RIVER;SDG 02 (SUST. DEVEL. GOAL - ALIMENTATION);SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);THAÏLAND;UMR G-EAU (WATER MANAGEMENT, ACTORS, TERRITORIES);VULGARIZATION;WATER MANAGEMENT;WATER POLICY;WATER RESOURCES;WATERSHED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Frédéric SATGE]]]]]]];ALTIPLANO (BOLIVIA);ANDEAN PLATEAU;ANTHROPOCENE (EPOCH);ANTHROPOGENIC IMPACT;ARID/SEMI-ARID ZONE;BOLIVIA;BRAZIL;DATABASE ENGINEERING;DESERTIFICATION;DIGITAL ELEVATION MODEL (DEM);HYDROLOGICAL MONITORING SYSTEM;HYDROLOGY;IRRIGATION;MODELLING;MODELLING (CONCEPTUAL);MODELLING (HYDROLOGICAL);MULTI-SENSOR APPROACH;MULTI-SPECTRAL IMAGE;PAKISTAN;REMOTE SENSING;SATELLITE RAINFALL PRODUCT;SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);SOCIO-HYDROLOGY;UMR ESPACE-DEV (SPACE FOR DEVEL.);WATER RESOURCES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Ramsès DJIDJOU]]]]]]];ANTIBIOTIC RESISTANCE;CAMEROON;COMPLEX SYSTEM;CONTROL AND PREVENTION STRATEGY;DATA ANALYSIS;DIFFERENTIAL EQUATION;DYNAMICAL SYSTEM;EPIDEMIOLOGY;EPIDEMIOLOGY (EVOLUTIVE);HEPATITIS B;HIV INFECTION;INFECTIOUS DISEASE;MALARIA;MATHEMATICAL MODEL;MODELLING;MODELLING (MATHEMATICAL);MODELLING (VALIDATION);MULTI-SCALE (SPATIAL);NESTED MODEL;NON LINEAR DYNAMICS;NUMERICAL MODEL;PREVENTION (HEALTH);PUBLIC HEALTH;RESISTANCE TRANSMISSION (EPIDEMIOLOGY);SDG 03 (SUST. DEVEL. GOAL - HEALTHY LIVES AND WELL-BEING);TROPICAL ENDEMICS;UMR MIVEGEC (INFECTIOUS DISEASES AND VECTORS);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Olivier MAURY]]]]]]];APECOSM (APEX PREDATORS ECOSYSTEM MODEL);CLIMATE CHANGE IMPACTS;ECOSYSTEM DYNAMICS;ECOSYSTEM PROCESSES;FISHERIES MANAGEMENT;FISHERIES SCIENCE;FUNCTIONAL BIODIVERSITY;GLOBAL OCEAN;GLOBEC (GLOBAL OCEAN ECOSYSTEM DYNAMICS PROGRAM);INTEGRATED MODELLING;INTEGRATIVE APPROACH;MARINE BIODIVERSITY;MARINE ECOLOGY;MARINE ECOSYSTEM;MODEL COUPLING;MODELLING;MULTI-SCALE (SPATIAL);NUMERICAL MODEL;PELAGIC FISHES;POPULATION DYNAMICS;RFMO (REGIONAL FISHERIES MANAGEMENT ORGANISATION);SEYCHELLES;SOCIO-ECOLOGICAL SCENARIOS;SOUTH AFRICA;SPATIAL DYNAMICS;STATISTICAL MODELLING;TROPICAL PELAGIC ECOSYSTEM;TUNA FISHERIES;UMR MARBEC (MARINE BIODIVERSITY, EXPLOITATION AND CONSERVATION);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Christophe LETT]]]]]]];AQUATIC ECOSYSTEM;ATLANTIC OCEAN;BENGUELA ECOSYSTEM;BIOLOGY (MARINE);CELLULAR AUTOMATON;CHILE;CLIMATE CHANGE IMPACTS;COLLECTIVE BEHAVIOUR;COMPLEX SYSTEM;CONNECTIVITY;DETERMINISTIC APPROACH;DIFFERENTIAL EQUATION;DISPERSAL (LARVAL);DYNAMICAL SYSTEM;EAF (ECOSYSTEM APPROACH TO FISHERIES);ECOLOGY (MARINE);ECOLOGY (QUANTITATIVE);ECOSYSTEM DYNAMICS;ECOSYSTEM PROCESSES;ENVIRONMENT;EPIDEMIC SPREAD;EPIDEMIOLOGY;FAD (FISH AGGREGATING DEVICE);FORECASTING;FOREST DYNAMICS;HUMBOLDT ECOSYSTEM;ICHTHYOP (SOFTWARE);INDIAN OCEAN;LAGOON;MARINE ECOSYSTEM;MARINE PROTECTED AREA (MPA);MODEL (BIO-PHYSICAL);MODEL (INDIVIDUAL-BASED);MODEL COUPLING;MODEL DEB (DYNAMIC ENERGY BUDGET);MODELLING;MODELLING (INTEGRATED);MODELLING (MATHEMATICAL);MULTIDISCIPLINARY;NEW CALEDONIA;NON LINEAR DYNAMICS;OCEANOGRAPHY (BIOLOGICAL);OPEN SOURCE;PELAGIC FISHES;PERU;PLANKTON;PLANKTON (ICHTYO);POPULATION DYNAMICS;SDG 14 (SUST. DEVEL. GOAL - OCEANS);SIMULATION;SOFTWARE DEVELOPMENT;SOUTH AFRICA;SPATIAL DYNAMICS;UMI UMMISCO (MATH. COMPUT. MODEL. COMPLEX SYST.);UMR MARBEC (MARINE BIODIVERSITY, EXPLOITATION AND CONSERVATION);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Jordi LANDIER]]]]]]];ASYMPTOMATIC INFECTION;BURKINA-FASO;BURULI ULCER;CAMEROON;EPIDEMIC FOCUS;EPIDEMIOLOGY;FUNCTIONAL REGRESSION;GEOMATICS;INCIDENCE (EPIDEMIOLOGY);INFORMATION SYSTEM (EPIDEMIOLOGIC);IVORY COAST;MALARIA;MALI;MONITORING AND SCREENING (HEALTH);MYOBACTERIUM_ULCERANS;PALUDISM;PLASMODIUM_FALSIPARUM;PREVALENCE FOCUS (EPIDEMIOLOGY);PUBLIC HEALTH;SDG 03 (SUSTAINABLE DEVELOPMENT GOAL - HEALTHY LIVES AND WELL-BEING));UMR SESSTIM (SCI. ECON. SOC. SANTÉ & TRAITEMENT INFORM. MÉDIC.);WEST AFRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Basile HECTOR]]]]]]];BENIN;CRITICAL ZONE;DATA MINING;GEOPHYSICS;GRAVIMETRIC DATA;HYDRO-GRAVIMETRY;HYDRO-SYSTEM;HYDROLOGY;HYPER-RESOLVED MODELLING;INTEGRATED MODELLING;MODELLING;NON LINEAR DYNAMICS;NUMERICAL MODEL;PYGRAV (PROCESSING OF MICRO-GRAVITY DATA);SDG 06 (SUSTAINABLE DEVELOPMENT GOAL - WATER AND SANITATION);UMR IGE (INSTITUT GÉOSCIENCES ENVIRONNEMENT);WATER RESOURCES;WEST AFRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Amandine GASC]]]]]]];BIG DATA';ACOUSTIC DIVERSITY;ACOUSTIC NICHE HYPOTHESIS;ANIMAL COMMUNITY;BIODIVERSITY;BIOGEOGRAPHY;BIOLOGICAL INDICATOR;DISTURBANCE ANALYSIS;ECOLOGY (BEHAVIOURAL);ECOLOGY (EVOLUTIONARY);ECOLOGY (SOUNDSCAPE);PHYLOGENY;REMOTE SENSING;SDG 15 (SUSTAINABLE DEVELOPMENT GOAL - TERRESTRIAL ECOSYSTEMS);SOUND LIBRARY (FR: SONOTHÈQUE);UMR IMBE (MEDIT. INST. MAR. TERRESTR. BIODIV. ECOL.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
[[[[[[[Alain DEZETTER]]]]]]];BURKINA-FASO;CLIMATE CHANGE IMPACTS;ENVIRONMENT;ENVIRONMENTAL IMPACT ASSESMENT;FORECASTING;GUADELOUPE;HYDRO-SYSTEM;HYDROLOGY;IMAGE PROCESSING;INTEGRATED MODELLING;INTEGRATIVE APPROACH;IVORY COAST;MALI;MODEL COUPLING;MODELLING;MOROCCO;MULTIDISCIPLINARY;NUMERICAL MODEL;OPERATIONAL MODEL;PARALLEL AND DISTRIBUTED COMPUTING;RAINFALL-RUNOFF MODELLING;REMOTE SENSING;RIVER;SDG 06 (SUST. DEVEL. GOAL - WATER AND SANITATION);SENEGAL;SIMULATION;SOCIO-ECOLOGICAL SCENARIOS;UMR HSM (HYDROSCIENCES MONTPELLIER);WATER MANAGEMENT;WATER RESOURCES;WEST AFRICA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
